CN,Year,UNU_Key
87032311,2017,1107
87032311,2018,1107
87033110,2008,1101
87033110,2009,1101
87033110,2010,1101
87033110,2011,1101
87033110,2012,1101
87033110,2013,1101
87033110,2014,1101
87033110,2015,1101
87033110,2016,1101
87033110,2017,1101
87033110,2018,1101
87033219,2008,1101
87033219,2009,1101
87033219,2010,1101
87033219,2011,1101
87033219,2012,1101
87033219,2013,1101
87033219,2014,1101
87033219,2015,1101
87033219,2016,1101
87033219,2017,1101
87033219,2018,1101
87033319,2008,1101
87033319,2009,1101
87033319,2010,1101
87033319,2011,1101
87033319,2012,1101
87033319,2013,1101
87033319,2014,1101
87033319,2015,1101
87033319,2016,1101
87033319,2017,1101
87033319,2018,1101
87033211,2008,1107
87033211,2009,1107
87033211,2010,1107
87033211,2011,1107
87033211,2012,1107
87033211,2013,1107
87033211,2014,1107
87033211,2015,1107
87033211,2016,1107
87033211,2017,1107
87033211,2018,1107
87033311,2008,1107
87033311,2009,1107
87033311,2010,1107
87033311,2011,1107
87033311,2012,1107
87033311,2013,1107
87033311,2014,1107
87033311,2015,1107
87033311,2016,1107
87033311,2017,1107
87033311,2018,1107
87034010,2017,1103
87035000,2017,1103
87034010,2018,1103
87035000,2018,1103
87036010,2017,1102b
87037000,2017,1102b
87036010,2018,1102b
87037000,2018,1102b
87038010,2017,1102a
87038010,2018,1102a
87039000,2017,1101
87039000,2018,1101
87021011,2008,1106
87021091,2008,1106
87029011,2008,1106
87029031,2008,1106
87029090,2008,1106
87021011,2009,1106
87021091,2009,1106
87029011,2009,1106
87029031,2009,1106
87029090,2009,1106
87021011,2010,1106
87021091,2010,1106
87029011,2010,1106
87029031,2010,1106
87029090,2010,1106
87021011,2011,1106
87021091,2011,1106
87029011,2011,1106
87029031,2011,1106
87029090,2011,1106
87021011,2012,1106
87021091,2012,1106
87029011,2012,1106
87029031,2012,1106
87029090,2012,1106
87021011,2013,1106
87021091,2013,1106
87029011,2013,1106
87029031,2013,1106
87029090,2013,1106
87021011,2014,1106
87021091,2014,1106
87029011,2014,1106
87029031,2014,1106
87029090,2014,1106
87021011,2015,1106
87021091,2015,1106
87029011,2015,1106
87029031,2015,1106
87029090,2015,1106
87021011,2016,1106
87021091,2016,1106
87029011,2016,1106
87029031,2016,1106
87029090,2016,1106
87021011,2017,1106
87021091,2017,1106
87022010,2017,1106
87022090,2017,1106
87023010,2017,1106
87023090,2017,1106
87024000,2017,1106
87029011,2017,1106
87029031,2017,1106
87029090,2017,1106
87021011,2018,1106
87021091,2018,1106
87022010,2018,1106
87022090,2018,1106
87023010,2018,1106
87023090,2018,1106
87024000,2018,1106
87029011,2018,1106
87029031,2018,1106
87029090,2018,1106
87042110,2008,1105
87042131,2008,1105
87042191,2008,1105
87042110,2009,1105
87042131,2009,1105
87042191,2009,1105
87042110,2010,1105
87042131,2010,1105
87042191,2010,1105
87042110,2011,1105
87042131,2011,1105
87042191,2011,1105
87042110,2012,1105
87042131,2012,1105
87042191,2012,1105
87042110,2013,1105
87042131,2013,1105
87042191,2013,1105
87042110,2014,1105
87042131,2014,1105
87042191,2014,1105
87042110,2015,1105
87042131,2015,1105
87042191,2015,1105
87042110,2016,1105
87042131,2016,1105
87042191,2016,1105
87042110,2017,1105
87042131,2017,1105
87042191,2017,1105
87042110,2018,1105
87042131,2018,1105
87042191,2018,1105
87042210,2008,1105
87042291,2008,1105
87042210,2009,1105
87042291,2009,1105
87042210,2010,1105
87042291,2010,1105
87042210,2011,1105
87042291,2011,1105
87042210,2012,1105
87042291,2012,1105
87042210,2013,1105
87042291,2013,1105
87042210,2014,1105
87042291,2014,1105
87042210,2015,1105
87042291,2015,1105
87042210,2016,1105
87042291,2016,1105
87042210,2017,1105
87042291,2017,1105
87042210,2018,1105
87042291,2018,1105
87042310,2008,1105
87042391,2008,1105
87042310,2009,1105
87042391,2009,1105
87042310,2010,1105
87042391,2010,1105
87042310,2011,1105
87042391,2011,1105
87042310,2012,1105
87042391,2012,1105
87042310,2013,1105
87042391,2013,1105
87042310,2014,1105
87042391,2014,1105
87042310,2015,1105
87042391,2015,1105
87042310,2016,1105
87042391,2016,1105
87042310,2017,1105
87042391,2017,1105
87042310,2018,1105
87042391,2018,1105
87043110,2008,1105
87043131,2008,1105
87043191,2008,1105
87043210,2008,1105
87043291,2008,1105
87049000,2008,1105
87043110,2009,1105
87043131,2009,1105
87043191,2009,1105
87043210,2009,1105
87043291,2009,1105
87049000,2009,1105
87043110,2010,1105
87043131,2010,1105
87043191,2010,1105
87043210,2010,1105
87043291,2010,1105
87049000,2010,1105
87043110,2011,1105
87043131,2011,1105
87043191,2011,1105
87043210,2011,1105
87043291,2011,1105
87049000,2011,1105
87043110,2012,1105
87043131,2012,1105
87043191,2012,1105
87043210,2012,1105
87043291,2012,1105
87049000,2012,1105
87043110,2013,1105
87043131,2013,1105
87043191,2013,1105
87043210,2013,1105
87043291,2013,1105
87049000,2013,1105
87043110,2014,1105
87043131,2014,1105
87043191,2014,1105
87043210,2014,1105
87043291,2014,1105
87049000,2014,1105
87043110,2015,1105
87043131,2015,1105
87043191,2015,1105
87043210,2015,1105
87043291,2015,1105
87049000,2015,1105
87043110,2016,1105
87043131,2016,1105
87043191,2016,1105
87043210,2016,1105
87043291,2016,1105
87049000,2016,1105
87043110,2017,1105
87043131,2017,1105
87043191,2017,1105
87043210,2017,1105
87043291,2017,1105
87049000,2017,1105
87043110,2018,1105
87043131,2018,1105
87043191,2018,1105
87043210,2018,1105
87043291,2018,1105
87049000,2018,1105
87012010,2008,1105
87012010,2009,1105
87012010,2010,1105
87012010,2011,1105
87012010,2012,1105
87012010,2013,1105
87012010,2014,1105
87012010,2015,1105
87012010,2016,1105
87012010,2017,1105
87012010,2018,1105
87060011,2008,1105
87060019,2008,1105
87060091,2008,1105
87060099,2008,1105
87060011,2009,1105
87060019,2009,1105
87060091,2009,1105
87060099,2009,1105
87060011,2010,1105
87060019,2010,1105
87060091,2010,1105
87060099,2010,1105
87060011,2011,1105
87060019,2011,1105
87060091,2011,1105
87060099,2011,1105
87060011,2012,1105
87060019,2012,1105
87060091,2012,1105
87060099,2012,1105
87060011,2013,1105
87060019,2013,1105
87060091,2013,1105
87060099,2013,1105
87060011,2014,1105
87060019,2014,1105
87060091,2014,1105
87060099,2014,1105
87060011,2015,1105
87060019,2015,1105
87060091,2015,1105
87060099,2015,1105
87060011,2016,1105
87060019,2016,1105
87060091,2016,1105
87060099,2016,1105
87060011,2017,1105
87060019,2017,1105
87060091,2017,1105
87060099,2017,1105
87060011,2018,1105
87060019,2018,1105
87060091,2018,1105
87060099,2018,1105
87051000,2008,1105
87051000,2009,1105
87051000,2010,1105
87051000,2011,1105
87051000,2012,1105
87051000,2013,1105
87051000,2014,1105
87051000,2015,1105
87051000,2016,1105
87051000,2017,1105
87051000,2018,1105
87053000,2008,1105
87053000,2009,1105
87053000,2010,1105
87053000,2011,1105
87053000,2012,1105
87053000,2013,1105
87053000,2014,1105
87053000,2015,1105
87053000,2016,1105
87053000,2017,1105
87053000,2018,1105
87054000,2008,1105
87054000,2009,1105
87054000,2010,1105
87054000,2011,1105
87054000,2012,1105
87054000,2013,1105
87054000,2014,1105
87054000,2015,1105
87054000,2016,1105
87054000,2017,1105
87054000,2018,1105
87052000,2008,1104
87059010,2008,1104
87059030,2008,1104
87059090,2008,1104
87052000,2009,1104
87059010,2009,1104
87059030,2009,1104
87059090,2009,1104
87052000,2010,1104
87059010,2010,1104
87059030,2010,1104
87059090,2010,1104
87052000,2011,1104
87059010,2011,1104
87059030,2011,1104
87059090,2011,1104
87052000,2012,1104
87059030,2012,1104
87059080,2012,1104
87052000,2013,1104
87059030,2013,1104
87059080,2013,1104
87052000,2014,1104
87059030,2014,1104
87059080,2014,1104
87052000,2015,1104
87059030,2015,1104
87059080,2015,1104
87052000,2016,1104
87059030,2016,1104
87059080,2016,1104
87052000,2017,1104
87059030,2017,1104
87059080,2017,1104
87052000,2018,1104
87059030,2018,1104
87059080,2018,1104
87119000,1993,1108
87119000,1994,1108
87119000,1995,1108
87119000,1996,1108
87119000,1997,1108
87119000,1998,1108
87119000,1999,1108
87119000,2000,1108
87119000,2001,1108
87119000,2002,1108
87119000,2003,1108
87119000,2004,1108
87119000,2005,1108
87119000,2006,1108
87119000,2007,1108
87119000,2008,1108
87119000,2009,1108
87119000,2010,1108
87119000,2011,1108
87119010,2012,1108
87119090,2012,1108
87119010,2013,1108
87119090,2013,1108
87119010,2014,1108
87119090,2014,1108
87119010,2015,1108
87119090,2015,1108
87119010,2016,1108
87119090,2016,1108
87119000,2017,1108
87119000,2018,1108
84145110,1993,0201b
84145190,1993,0201b
84145110,1994,0201b
84145190,1994,0201b
84145110,1995,0201b
84145190,1995,0201b
84145110,1996,0201b
84145190,1996,0201b
84145110,1997,0201b
84145190,1997,0201b
84145110,1998,0201b
84145190,1998,0201b
84145110,1999,0201b
84145190,1999,0201b
84145110,2000,0201b
84145190,2000,0201b
84145110,2001,0201b
84145190,2001,0201b
84145110,2002,0201b
84145190,2002,0201b
84145110,2003,0201b
84145190,2003,0201b
84145110,2004,0201b
84145190,2004,0201b
84145110,2005,0201b
84145190,2005,0201b
84145100,2006,0201b
84145100,2007,0201b
84145100,2008,0201b
84145100,2009,0201b
84145100,2010,0201b
84145100,2011,0201b
84145100,2012,0201b
84145100,2013,0201b
84145100,2014,0201b
84145100,2015,0201b
84145100,2016,0201b
84145100,2017,0201b
84145100,2018,0201b
84145930,1993,0201b
84145950,1993,0201b
84145990,1993,0201b
84145930,1994,0201b
84145950,1994,0201b
84145990,1994,0201b
84145930,1995,0201b
84145950,1995,0201b
84145990,1995,0201b
84145930,1996,0201b
84145950,1996,0201b
84145990,1996,0201b
84145930,1997,0201b
84145950,1997,0201b
84145990,1997,0201b
84145930,1998,0201b
84145950,1998,0201b
84145990,1998,0201b
84145930,1999,0201b
84145950,1999,0201b
84145990,1999,0201b
84145930,2000,0201b
84145950,2000,0201b
84145990,2000,0201b
84145930,2001,0201b
84145950,2001,0201b
84145990,2001,0201b
84145930,2002,0201b
84145950,2002,0201b
84145990,2002,0201b
84145930,2003,0201b
84145950,2003,0201b
84145990,2003,0201b
84145930,2004,0201b
84145950,2004,0201b
84145990,2004,0201b
84145930,2005,0201b
84145950,2005,0201b
84145990,2005,0201b
84145920,2006,0201b
84145940,2006,0201b
84145980,2006,0201b
84145920,2007,0201b
84145940,2007,0201b
84145980,2007,0201b
84145920,2008,0201b
84145940,2008,0201b
84145980,2008,0201b
84145920,2009,0201b
84145940,2009,0201b
84145980,2009,0201b
84145920,2010,0201b
84145940,2010,0201b
84145980,2010,0201b
84145920,2011,0201b
84145940,2011,0201b
84145980,2011,0201b
84145920,2012,0201b
84145940,2012,0201b
84145980,2012,0201b
84145920,2013,0201b
84145940,2013,0201b
84145980,2013,0201b
84145920,2014,0201b
84145940,2014,0201b
84145980,2014,0201b
84145920,2015,0201b
84145940,2015,0201b
84145980,2015,0201b
84145920,2016,0201b
84145940,2016,0201b
84145980,2016,0201b
84145915,2017,0201b
84145925,2017,0201b
84145935,2017,0201b
84145995,2017,0201b
84145915,2018,0201b
84145925,2018,0201b
84145935,2018,0201b
84145995,2018,0201b
38159000,1993,1301a
38159000,1994,1301a
38159000,1995,1301a
38159000,1996,1301a
38159010,1997,1301a
38159090,1997,1301a
38159010,1998,1301a
38159090,1998,1301a
38159010,1999,1301a
38159090,1999,1301a
38159010,2000,1301a
38159090,2000,1301a
38159010,2001,1301a
38159090,2001,1301a
38159010,2002,1301a
38159090,2002,1301a
38159010,2003,1301a
38159090,2003,1301a
38159010,2004,1301a
38159090,2004,1301a
38159010,2005,1301a
38159090,2005,1301a
38159010,2006,1301a
38159090,2006,1301a
38159010,2007,1301a
38159090,2007,1301a
38159010,2008,1301a
38159090,2008,1301a
38159010,2009,1301a
38159090,2009,1301a
38159010,2010,1301a
38159090,2010,1301a
38159010,2011,1301a
38159090,2011,1301a
38159010,2012,1301a
38159090,2012,1301a
38159010,2013,1301a
38159090,2013,1301a
38159010,2014,1301a
38159090,2014,1301a
38159010,2015,1301a
38159090,2015,1301a
38159010,2016,1301a
38159090,2016,1301a
38159010,2017,1301a
38159090,2017,1301a
38159010,2018,1301a
38159090,2018,1301a
85183010,1993,0401b
85183090,1993,0401b
85183010,1994,0401b
85183090,1994,0401b
85183010,1995,0401b
85183090,1995,0401b
85183010,1996,0401b
85183090,1996,0401b
85183010,1997,0401b
85183090,1997,0401b
85183010,1998,0401b
85183020,1998,0401b
85183080,1998,0401b
85183010,1999,0401b
85183020,1999,0401b
85183080,1999,0401b
85183010,2000,0401b
85183020,2000,0401b
85183080,2000,0401b
85183010,2001,0401b
85183020,2001,0401b
85183080,2001,0401b
85183010,2002,0401b
85183020,2002,0401b
85183080,2002,0401b
85183010,2003,0401b
85183020,2003,0401b
85183080,2003,0401b
85183010,2004,0401b
85183020,2004,0401b
85183080,2004,0401b
85183010,2005,0401b
85183020,2005,0401b
85183080,2005,0401b
85183020,2006,0401b
85183095,2006,0401b
85183020,2007,0401b
85183095,2007,0401b
85183020,2008,0401b
85183095,2008,0401b
85183020,2009,0401b
85183095,2009,0401b
85183020,2010,0401b
85183095,2010,0401b
85183020,2011,0401b
85183095,2011,0401b
85183020,2012,0401b
85183095,2012,0401b
85183020,2013,0401b
85183095,2013,0401b
85183020,2014,0401b
85183095,2014,0401b
85183020,2015,0401b
85183095,2015,0401b
85183020,2016,0401b
85183095,2016,0401b
85183020,2017,0401b
85183095,2017,0401b
85183020,2018,0401b
85183095,2018,0401b
90181300,1996,0802b
90181300,1997,0802b
90181300,1998,0802b
90181300,1999,0802b
90181300,2000,0802b
90181300,2001,0802b
90181300,2002,0802b
90181300,2003,0802b
90181300,2004,0802b
90181300,2005,0802b
90181300,2006,0802b
90181300,2007,0802b
90181300,2008,0802b
90181300,2009,0802b
90181300,2010,0802b
90181300,2011,0802b
90181300,2012,0802b
90181300,2013,0802b
90181300,2014,0802b
90181300,2015,0802b
90181300,2016,0802b
90181300,2017,0802b
90181300,2018,0802b
85101000,1993,0205b
85101000,1994,0205b
85101000,1995,0205b
85101000,1996,0205b
85101000,1997,0205b
85101000,1998,0205b
85101000,1999,0205b
85101000,2000,0205b
85101000,2001,0205b
85101000,2002,0205b
85101000,2003,0205b
85101000,2004,0205b
85101000,2005,0205b
85101000,2006,0205b
85101000,2007,0205b
85101000,2008,0205b
85101000,2009,0205b
85101000,2010,0205b
85101000,2011,0205b
85101000,2012,0205b
85101000,2013,0205b
85101000,2014,0205b
85101000,2015,0205b
85101000,2016,0205b
85101000,2017,0205b
85101000,2018,0205b
87031010,1993,1104
87031090,1993,1104
87031010,1994,1104
87031090,1994,1104
87031010,1995,1104
87031090,1995,1104
87031010,1996,1104
87031090,1996,1104
87031011,1997,1104
87031019,1997,1104
87031090,1997,1104
87031011,1998,1104
87031019,1998,1104
87031090,1998,1104
87031011,1999,1104
87031019,1999,1104
87031090,1999,1104
87031011,2000,1104
87031018,2000,1104
87031011,2001,1104
87031018,2001,1104
87031011,2002,1104
87031018,2002,1104
87031011,2003,1104
87031018,2003,1104
87031011,2004,1104
87031018,2004,1104
87031011,2005,1104
87031018,2005,1104
87031011,2006,1104
87031018,2006,1104
87031011,2007,1104
87031018,2007,1104
87031011,2008,1104
87031018,2008,1104
87031011,2009,1104
87031018,2009,1104
87031011,2010,1104
87031018,2010,1104
87031011,2011,1104
87031018,2011,1104
87031011,2012,1104
87031018,2012,1104
87031011,2013,1104
87031018,2013,1104
87031011,2014,1104
87031018,2014,1104
87031011,2015,1104
87031018,2015,1104
87031011,2016,1104
87031018,2016,1104
87031011,2017,1104
87031018,2017,1104
87031011,2018,1104
87031018,2018,1104
85075000,2012,1302
85075000,2013,1302
85075000,2014,1302
85075000,2015,1302
85075000,2016,1302
85075000,2017,1302
85075000,2018,1302
84281091,1993,1203
84281099,1993,1203
84281091,1994,1203
84281099,1994,1203
84281091,1995,1203
84281099,1995,1203
84281091,1996,1203
84281099,1996,1203
84281091,1997,1203
84281099,1997,1203
84281091,1998,1203
84281099,1998,1203
84281091,1999,1203
84281099,1999,1203
84281091,2000,1203
84281099,2000,1203
84281091,2001,1203
84281099,2001,1203
84281091,2002,1203
84281099,2002,1203
84281091,2003,1203
84281099,2003,1203
84281091,2004,1203
84281099,2004,1203
84281091,2005,1203
84281099,2005,1203
84281020,2006,1203
84281080,2006,1203
84281020,2007,1203
84281080,2007,1203
84281020,2008,1203
84281080,2008,1203
84281020,2009,1203
84281080,2009,1203
84281020,2010,1203
84281080,2010,1203
84281020,2011,1203
84281080,2011,1203
84281020,2012,1203
84281080,2012,1203
84281020,2013,1203
84281080,2013,1203
84281020,2014,1203
84281080,2014,1203
84281020,2015,1203
84281080,2015,1203
84281020,2016,1203
84281080,2016,1203
84281020,2017,1203
84281080,2017,1203
84281020,2018,1203
84281080,2018,1203
84282030,1993,1203
84282091,1993,1203
84282099,1993,1203
84282030,1994,1203
84282091,1994,1203
84282099,1994,1203
84282030,1995,1203
84282091,1995,1203
84282099,1995,1203
84282030,1996,1203
84282091,1996,1203
84282099,1996,1203
84282030,1997,1203
84282091,1997,1203
84282099,1997,1203
84282030,1998,1203
84282091,1998,1203
84282099,1998,1203
84282030,1999,1203
84282091,1999,1203
84282099,1999,1203
84282030,2000,1203
84282091,2000,1203
84282099,2000,1203
84282030,2001,1203
84282091,2001,1203
84282099,2001,1203
84282030,2002,1203
84282091,2002,1203
84282099,2002,1203
84282030,2003,1203
84282091,2003,1203
84282099,2003,1203
84282030,2004,1203
84282091,2004,1203
84282099,2004,1203
84282030,2005,1203
84282091,2005,1203
84282099,2005,1203
84282030,2006,1203
84282091,2006,1203
84282098,2006,1203
84282030,2007,1203
84282091,2007,1203
84282098,2007,1203
84282030,2008,1203
84282091,2008,1203
84282098,2008,1203
84282030,2009,1203
84282091,2009,1203
84282098,2009,1203
84282020,2010,1203
84282080,2010,1203
84282020,2011,1203
84282080,2011,1203
84282020,2012,1203
84282080,2012,1203
84282020,2013,1203
84282080,2013,1203
84282020,2014,1203
84282080,2014,1203
84282020,2015,1203
84282080,2015,1203
84282020,2016,1203
84282080,2016,1203
84282020,2017,1203
84282080,2017,1203
84282020,2018,1203
84282080,2018,1203
84283100,1993,1203
84283100,1994,1203
84283100,1995,1203
84283100,1996,1203
84283100,1997,1203
84283100,1998,1203
84283100,1999,1203
84283100,2000,1203
84283100,2001,1203
84283100,2002,1203
84283100,2003,1203
84283100,2004,1203
84283100,2005,1203
84283100,2006,1203
84283100,2007,1203
84283100,2008,1203
84283100,2009,1203
84283100,2010,1203
84283100,2011,1203
84283100,2012,1203
