PCC,UNU_Key,Year
29121237,1201,1997
29121237,1201,1998
29121237,1201,1999
29121237,1201,2000
29121237,1201,2001
29121237,1201,2002
29121237,1201,2003
29121237,1201,2004
29121237,1201,2005
29121237,1201,2006
29121237,1201,2007
29121250,1201,1993
29121250,1201,1994
29121250,1201,1995
29121250,1201,1996
29121250,1201,1997
29121250,1201,1998
29121250,1201,1999
29121250,1201,2000
29121250,1201,2001
29121250,1201,2002
29121250,1201,2003
29121250,1201,2004
29121250,1201,2005
29121250,1201,2006
29121250,1201,2007
29122250,1202,1993
29122250,1202,1994
29122250,1202,1995
29122250,1202,1996
29122250,1202,1997
29122250,1202,1998
29122250,1202,1999
29122250,1202,2000
29122250,1202,2001
29122250,1202,2002
29122250,1202,2003
29122250,1202,2004
29122250,1202,2005
29122250,1202,2006
29122250,1202,2007
29122333,1202,1993
29122333,1202,1994
29122333,1202,1995
29122333,1202,1996
29122333,1202,1997
29122333,1202,1998
29122333,1202,1999
29122333,1202,2000
29122333,1202,2001
29122333,1202,2002
29122333,1202,2003
29122333,1202,2004
29122333,1202,2005
29122333,1202,2006
29122333,1202,2007
29122353,1202,1993
29122353,1202,1994
29122353,1202,1995
29122353,1202,1996
29122353,1202,1997
29122353,1202,1998
29122353,1202,1999
29122353,1202,2000
29122353,1202,2001
29122353,1202,2002
29122353,1202,2003
29122353,1202,2004
29122353,1202,2005
29122353,1202,2006
29122353,1202,2007
29122110,1202,1993
29122110,1202,1994
29122110,1202,1995
29122110,1202,1996
29122110,1202,1997
29122110,1202,1998
29122110,1202,1999
29122110,1202,2000
29122110,1202,2001
29122110,1202,2002
29122110,1202,2003
29122110,1202,2004
29122110,1202,2005
29122110,1202,2006
29122110,1202,2007
29122130,1202,1993
29122130,1202,1994
29122130,1202,1995
29122130,1202,1996
29122130,1202,1997
29122130,1202,1998
29122130,1202,1999
29122130,1202,2000
29122130,1202,2001
29122130,1202,2002
29122130,1202,2003
29122130,1202,2004
29122130,1202,2005
29122130,1202,2006
29122130,1202,2007
29122230,1202,1993
29122230,1202,1994
29122230,1202,1995
29122230,1202,1996
29122230,1202,1997
29122230,1202,1998
29122230,1202,1999
29122230,1202,2000
29122230,1202,2001
29122230,1202,2002
29122230,1202,2003
29122230,1202,2004
29122230,1202,2005
29122230,1202,2006
29122230,1202,2007
29122270,1202,1993
29122270,1202,1994
29122270,1202,1995
29122270,1202,1996
29122270,1202,1997
29122270,1202,1998
29122270,1202,1999
29122270,1202,2000
29122270,1202,2001
29122270,1202,2002
29122270,1202,2003
29122270,1202,2004
29122270,1202,2005
29122270,1202,2006
29122270,1202,2007
29122290,1202,1993
29122290,1202,1994
29122290,1202,1995
29122290,1202,1996
29122290,1202,1997
29122290,1202,1998
29122290,1202,1999
29122290,1202,2000
29122290,1202,2001
29122290,1202,2002
29122290,1202,2003
29122290,1202,2004
29122290,1202,2005
29122290,1202,2006
29122290,1202,2007
29122335,1202,1993
29122335,1202,1994
29122335,1202,1995
29122335,1202,1996
29122335,1202,1997
29122335,1202,1998
29122335,1202,1999
29122335,1202,2000
29122335,1202,2001
29122335,1202,2002
29122335,1202,2003
29122335,1202,2004
29122335,1202,2005
29122335,1202,2006
29122335,1202,2007
29122355,1202,1993
29122355,1202,1994
29122355,1202,1995
29122355,1202,1996
29122355,1202,1997
29122355,1202,1998
29122355,1202,1999
29122355,1202,2000
29122355,1202,2001
29122355,1202,2002
29122355,1202,2003
29122355,1202,2004
29122355,1202,2005
29122355,1202,2006
29122355,1202,2007
29122373,1202,1993
29122373,1202,1994
29122373,1202,1995
29122373,1202,1996
29122373,1202,1997
29122373,1202,1998
29122373,1202,1999
29122373,1202,2000
29122373,1202,2001
29122373,1202,2002
29122373,1202,2003
29122373,1202,2004
29122373,1202,2005
29122373,1202,2006
29122373,1202,2007
29122375,1202,1993
29122375,1202,1994
29122375,1202,1995
29122375,1202,1996
29122375,1202,1997
29122375,1202,1998
29122375,1202,1999
29122375,1202,2000
29122375,1202,2001
29122375,1202,2002
29122375,1202,2003
29122375,1202,2004
29122375,1202,2005
29122375,1202,2006
29122375,1202,2007
29122413,1202,1993
29122413,1202,1994
29122413,1202,1995
29122413,1202,1996
29122413,1202,1997
29122413,1202,1998
29122413,1202,1999
29122413,1202,2000
29122413,1202,2001
29122413,1202,2002
29122413,1202,2003
29122413,1202,2004
29122413,1202,2005
29122413,1202,2006
29122413,1202,2007
29122415,1202,1993
29122415,1202,1994
29122415,1202,1995
29122415,1202,1996
29122415,1202,1997
29122415,1202,1998
29122415,1202,1999
29122415,1202,2000
29122415,1202,2001
29122415,1202,2002
29122415,1202,2003
29122415,1202,2004
29122415,1202,2005
29122415,1202,2006
29122415,1202,2007
29122420,1202,1993
29122420,1202,1994
29122420,1202,1995
29122420,1202,1996
29122420,1202,1997
29122420,1202,1998
29122420,1202,1999
29122420,1202,2000
29122420,1202,2001
29122420,1202,2002
29122420,1202,2003
29122420,1202,2004
29122420,1202,2005
29122420,1202,2006
29122420,1202,2007
29122430,1202,1993
29122430,1202,1994
29122430,1202,1995
29122430,1202,1996
29122430,1202,1997
29122430,1202,1998
29122430,1202,1999
29122430,1202,2000
29122430,1202,2001
29122430,1202,2002
29122430,1202,2003
29122430,1202,2004
29122430,1202,2005
29122430,1202,2006
29122430,1202,2007
29122451,1202,1993
29122451,1202,1994
29122451,1202,1995
29122451,1202,1996
29122451,1202,1997
29122451,1202,1998
29122451,1202,1999
29122451,1202,2000
29122451,1202,2001
29122451,1202,2002
29122451,1202,2003
29122451,1202,2004
29122451,1202,2005
29122451,1202,2006
29122451,1202,2007
29122453,1202,1993
29122453,1202,1994
29122453,1202,1995
29122453,1202,1996
29122453,1202,1997
29122453,1202,1998
29122453,1202,1999
29122453,1202,2000
29122453,1202,2001
29122453,1202,2002
29122453,1202,2003
29122453,1202,2004
29122453,1202,2005
29122453,1202,2006
29122453,1202,2007
29122455,1202,1993
29122455,1202,1994
29122455,1202,1995
29122455,1202,1996
29122455,1202,1997
29122455,1202,1998
29122455,1202,1999
29122455,1202,2000
29122455,1202,2001
29122455,1202,2002
29122455,1202,2003
29122455,1202,2004
29122455,1202,2005
29122455,1202,2006
29122455,1202,2007
29122460,1202,1994
29122460,1202,1995
29122460,1202,1996
29122460,1202,1997
29122460,1202,1998
29122460,1202,1999
29122460,1202,2000
29122460,1202,2001
29122460,1202,2002
29122460,1202,2003
29122460,1202,2004
29122460,1202,2005
29122460,1202,2006
29122460,1202,2007
29122471,1202,1994
29122471,1202,1995
29122471,1202,1996
29122471,1202,1997
29122471,1202,1998
29122471,1202,1999
29122471,1202,2000
29122471,1202,2001
29122471,1202,2002
29122471,1202,2003
29122471,1202,2004
29122471,1202,2005
29122471,1202,2006
29122471,1202,2007
29122475,1202,1993
29122475,1202,1994
29122475,1202,1995
29122475,1202,1996
29122475,1202,1997
29122475,1202,1998
29122475,1202,1999
29122475,1202,2000
29122475,1202,2001
29122475,1202,2002
29122475,1202,2003
29122475,1202,2004
29122475,1202,2005
29122475,1202,2006
29122475,1202,2007
29122480,1202,1994
29122480,1202,1995
29122480,1202,1996
29122480,1202,1997
29122480,1202,1998
29122480,1202,1999
29122480,1202,2000
29122480,1202,2001
29122480,1202,2002
29122480,1202,2003
29122480,1202,2004
29122480,1202,2005
29122480,1202,2006
29122480,1202,2007
29123430,1202,1993
29123430,1202,1994
29123430,1202,1995
29123430,1202,1996
29123430,1202,1997
29123430,1202,1998
29123430,1202,1999
29123430,1202,2000
29123430,1202,2001
29123430,1202,2002
29123430,1202,2003
29123430,1202,2004
29123430,1202,2005
29123430,1202,2006
29123430,1202,2007
29123450,1202,1993
29123450,1202,1994
29123450,1202,1995
29123450,1202,1996
29123450,1202,1997
29123450,1202,1998
29123450,1202,1999
29123450,1202,2000
29123450,1202,2001
29123450,1202,2002
29123450,1202,2003
29123450,1202,2004
29123450,1202,2005
29123450,1202,2006
29123450,1202,2007
29123530,1202,1993
29123530,1202,1994
29123530,1202,1995
29123530,1202,1996
29123530,1202,1997
29123530,1202,1998
29123530,1202,1999
29123530,1202,2000
29123530,1202,2001
29123530,1202,2002
29123530,1202,2003
29123530,1202,2004
29123530,1202,2005
29123530,1202,2006
29123530,1202,2007
29123550,1202,1993
29123550,1202,1994
29123550,1202,1995
29123550,1202,1996
29123550,1202,1997
29123550,1202,1998
29123550,1202,1999
29123550,1202,2000
29123550,1202,2001
29123550,1202,2002
29123550,1202,2003
29123550,1202,2004
29123550,1202,2005
29123550,1202,2006
29123550,1202,2007
29123630,1202,1993
29123630,1202,1994
29123630,1202,1995
29123630,1202,1996
29123630,1202,1997
29123630,1202,1998
29123630,1202,1999
29123630,1202,2000
29123630,1202,2001
29123630,1202,2002
29123630,1202,2003
29123630,1202,2004
29123630,1202,2005
29123630,1202,2006
29123630,1202,2007
29123650,1202,1993
29123650,1202,1994
29123650,1202,1995
29123650,1202,1996
29123650,1202,1997
29123650,1202,1998
29123650,1202,1999
29123650,1202,2000
29123650,1202,2001
29123650,1202,2002
29123650,1202,2003
29123650,1202,2004
29123650,1202,2005
29123650,1202,2006
29123650,1202,2007
29123670,1202,1993
29123670,1202,1994
29123670,1202,1995
29123670,1202,1996
29123670,1202,1997
29123670,1202,1998
29123670,1202,1999
29123670,1202,2000
29123670,1202,2001
29123670,1202,2002
29123670,1202,2003
29123670,1202,2004
29123670,1202,2005
29123670,1202,2006
29123670,1202,2007
29123690,1202,1993
29123690,1202,1994
29123690,1202,1995
29123690,1202,1996
29123690,1202,1997
29123690,1202,1998
29123690,1202,1999
29123690,1202,2000
29123690,1202,2001
29123690,1202,2002
29123690,1202,2003
29123690,1202,2004
29123690,1202,2005
29123690,1202,2006
29123690,1202,2007
29123730,1202,1993
29123730,1202,1994
29123730,1202,1995
29123730,1202,1996
29123730,1202,1997
29123730,1202,1998
29123730,1202,1999
29123730,1202,2000
29123730,1202,2001
29123730,1202,2002
29123730,1202,2003
29123730,1202,2004
29123730,1202,2005
29123730,1202,2006
29123730,1202,2007
29123753,1202,1993
29123753,1202,1994
29123753,1202,1995
29123753,1202,1996
29123753,1202,1997
29123753,1202,1998
29123753,1202,1999
29123753,1202,2000
29123753,1202,2001
29123753,1202,2002
29123753,1202,2003
29123753,1202,2004
29123753,1202,2005
29123753,1202,2006
29123753,1202,2007
29123755,1202,1993
29123755,1202,1994
29123755,1202,1995
29123755,1202,1996
29123755,1202,1997
29123755,1202,1998
29123755,1202,1999
29123755,1202,2000
29123755,1202,2001
29123755,1202,2002
29123755,1202,2003
29123755,1202,2004
29123755,1202,2005
29123755,1202,2006
29123755,1202,2007
29123800,1202,1993
29123800,1202,1994
29123800,1202,1995
29123800,1202,1996
29123800,1202,1997
29123800,1202,1998
29123800,1202,1999
29123800,1202,2000
29123800,1202,2001
29123800,1202,2002
29123800,1202,2003
29123800,1202,2004
29123800,1202,2005
29123800,1202,2006
29123800,1202,2007
29124200,1202,2003
29124200,1202,2004
29124200,1202,2005
29124200,1202,2006
29124200,1202,2007
29124300,1202,2003
29124300,1202,2004
29124300,1202,2005
29124300,1202,2006
29124300,1202,2007
29221130,1203,1993
29221130,1203,1994
29221130,1203,1995
29221130,1203,1996
29221130,1203,1997
29221130,1203,1998
29221130,1203,1999
29221130,1203,2000
29221130,1203,2001
29221130,1203,2002
29221130,1203,2003
29221130,1203,2004
29221130,1203,2005
29221130,1203,2006
29221130,1203,2007
29221330,1203,1993
29221330,1203,1994
29221330,1203,1995
29221330,1203,1996
29221330,1203,1997
29221330,1203,1998
29221330,1203,1999
29221330,1203,2000
29221330,1203,2001
29221330,1203,2002
29221330,1203,2003
29221330,1203,2004
29221330,1203,2005
29221330,1203,2006
29221330,1203,2007
29221350,1203,1993
29221350,1203,1994
29221350,1203,1995
29221350,1203,1996
29221350,1203,1997
29221350,1203,1998
29221350,1203,1999
29221350,1203,2000
29221350,1203,2001
29221350,1203,2002
29221350,1203,2003
29221350,1203,2004
29221350,1203,2005
29221350,1203,2006
29221350,1203,2007
29221370,1203,1993
29221370,1203,1994
29221370,1203,1995
29221370,1203,1996
29221370,1203,1997
29221370,1203,1998
29221370,1203,1999
29221370,1203,2000
29221370,1203,2001
29221370,1203,2002
29221370,1203,2003
29221370,1203,2004
29221370,1203,2005
29221370,1203,2006
29221370,1203,2007
29221420,1203,1993
29221420,1203,1994
29221420,1203,1995
29221420,1203,1996
29221420,1203,1997
29221420,1203,1998
29221420,1203,1999
29221420,1203,2000
29221420,1203,2001
29221420,1203,2002
29221420,1203,2003
29221420,1203,2004
29221420,1203,2005
29221420,1203,2006
29221420,1203,2007
29221433,1203,1993
29221433,1203,1994
29221433,1203,1995
29221433,1203,1996
29221433,1203,1997
29221433,1203,1998
29221433,1203,1999
29221433,1203,2000
29221433,1203,2001
29221433,1203,2002
29221433,1203,2003
29221433,1203,2004
29221433,1203,2005
29221433,1203,2006
29221433,1203,2007
29221435,1203,1993
29221435,1203,1994
29221435,1203,1995
29221435,1203,1996
29221435,1203,1997
29221435,1203,1998
29221435,1203,1999
29221435,1203,2000
29221435,1203,2001
29221435,1203,2002
29221435,1203,2003
29221435,1203,2004
29221435,1203,2005
29221435,1203,2006
29221435,1203,2007
29221443,1203,1993
29221443,1203,1994
29221443,1203,1995
29221443,1203,1996
29221443,1203,1997
29221443,1203,1998
29221443,1203,1999
29221443,1203,2000
29221443,1203,2001
29221443,1203,2002
29221443,1203,2003
29221443,1203,2004
29221443,1203,2005
29221443,1203,2006
29221443,1203,2007
29221445,1203,1993
29221445,1203,1994
29221445,1203,1995
29221445,1203,1996
29221445,1203,1997
29221445,1203,1998
29221445,1203,1999
29221445,1203,2000
29221445,1203,2001
29221445,1203,2002
29221445,1203,2003
29221445,1203,2004
29221445,1203,2005
29221445,1203,2006
29221445,1203,2007
29221450,1203,1993
29221450,1203,1994
29221450,1203,1995
29221450,1203,1996
29221450,1203,1997
29221450,1203,1998
29221450,1203,1999
29221450,1203,2000
29221450,1203,2001
29221450,1203,2002
29221450,1203,2003
29221450,1203,2004
29221450,1203,2005
29221450,1203,2006
29221450,1203,2007
29221460,1203,1993
29221460,1203,1994
29221460,1203,1995
29221460,1203,1996
29221460,1203,1997
29221460,1203,1998
29221460,1203,1999
29221460,1203,2000
29221460,1203,2001
29221460,1203,2002
29221460,1203,2003
29221460,1203,2004
29221460,1203,2005
29221460,1203,2006
29221460,1203,2007
29221470,1203,1993
29221470,1203,1994
29221470,1203,1995
29221470,1203,1996
29221470,1203,1997
29221470,1203,1998
29221470,1203,1999
29221470,1203,2000
29221470,1203,2001
29221470,1203,2002
29221470,1203,2003
29221470,1203,2004
29221470,1203,2005
29221470,1203,2006
29221470,1203,2007
29221513,1207,1993
29221513,1207,1994
29221513,1207,1995
29221513,1207,1996
29221513,1207,1997
29221513,1207,1998
29221513,1207,1999
29221513,1207,2000
29221513,1207,2001
29221513,1207,2002
29221513,1207,2003
29221513,1207,2004
29221513,1207,2005
29221513,1207,2006
29221513,1207,2007
29221515,1207,1993
29221515,1207,1994
29221515,1207,1995
29221515,1207,1996
29221515,1207,1997
29221515,1207,1998
29221515,1207,1999
29221515,1207,2000
29221515,1207,2001
29221515,1207,2002
29221515,1207,2003
29221515,1207,2004
29221515,1207,2005
29221515,1207,2006
29221515,1207,2007
29221550,1207,1993
29221550,1207,1994
29221550,1207,1995
29221550,1207,1996
29221550,1207,1997
29221550,1207,1998
29221550,1207,1999
29221550,1207,2000
29221550,1207,2001
29221550,1207,2002
29221550,1207,2003
29221550,1207,2004
29221550,1207,2005
29221550,1207,2006
29221550,1207,2007
29221573,1207,1993
29221573,1207,1994
29221573,1207,1995
29221573,1207,1996
29221573,1207,1997
29221573,1207,1998
29221573,1207,1999
29221573,1207,2000
29221573,1207,2001
29221573,1207,2002
29221573,1207,2003
29221573,1207,2004
29221573,1207,2005
29221573,1207,2006
29221573,1207,2007
29221575,1207,1993
29221575,1207,1994
29221575,1207,1995
29221575,1207,1996
29221575,1207,1997
29221575,1207,1998
29221575,1207,1999
29221575,1207,2000
29221575,1207,2001
29221575,1207,2002
29221575,1207,2003
29221575,1207,2004
29221575,1207,2005
29221575,1207,2006
29221575,1207,2007
29311000,1207,1993
29311000,1207,1994
29311000,1207,1995
29311000,1207,1996
29311000,1207,1997
29311000,1207,1998
29311000,1207,1999
29311000,1207,2000
29311000,1207,2001
29311000,1207,2002
29311000,1207,2003
29311000,1207,2004
29311000,1207,2005
29311000,1207,2006
29311000,1207,2007
29321210,1207,1993
29321210,1207,1994
29321210,1207,1995
29321210,1207,1996
29321210,1207,1997
29321210,1207,1998
29321210,1207,1999
29321210,1207,2000
29321210,1207,2001
29321210,1207,2002
29321210,1207,2003
29321210,1207,2004
29321210,1207,2005
29321210,1207,2006
29321210,1207,2007
29321170,1207,1993
29321170,1207,1994
29321170,1207,1995
29321170,1207,1996
29321170,1207,1997
29321170,1207,1998
29321170,1207,1999
29321170,1207,2000
29321170,1207,2001
29321170,1207,2002
29321170,1207,2003
29321170,1207,2004
29321170,1207,2005
29321170,1207,2006
29321170,1207,2007
29321230,1207,1993
29321230,1207,1994
29321230,1207,1995
29321230,1207,1996
29321230,1207,1997
29321230,1207,1998
29321230,1207,1999
29321230,1207,2000
29321230,1207,2001
29321230,1207,2002
29321230,1207,2003
29321230,1207,2004
29321230,1207,2005
29321230,1207,2006
29321230,1207,2007
29321250,1207,1993
29321250,1207,1994
29321250,1207,1995
29321250,1207,1996
29321250,1207,1997
29321250,1207,1998
29321250,1207,1999
29321250,1207,2000
29321250,1207,2001
29321250,1207,2002
29321250,1207,2003
29321250,1207,2004
29321250,1207,2005
29321250,1207,2006
29321250,1207,2007
29321270,1207,1993
29321270,1207,1994
29321270,1207,1995
29321270,1207,1996
29321270,1207,1997
29321270,1207,1998
29321270,1207,1999
29321270,1207,2000
29321270,1207,2001
29321270,1207,2002
29321270,1207,2003
29321270,1207,2004
29321270,1207,2005
29321270,1207,2006
29321270,1207,2007
29321430,1207,1993
29321430,1207,1994
29321430,1207,1995
29321430,1207,1996
29321430,1207,1997
29321430,1207,1998
29321430,1207,1999
29321430,1207,2000
29321430,1207,2001
29321430,1207,2002
29321430,1207,2003
29321430,1207,2004
29321430,1207,2005
29321430,1207,2006
29321430,1207,2007
29321450,1207,1993
29321450,1207,1994
29321450,1207,1995
29321450,1207,1996
29321450,1207,1997
29321450,1207,1998
29321450,1207,1999
29321450,1207,2000
29321450,1207,2001
29321450,1207,2002
29321450,1207,2003
29321450,1207,2004
29321450,1207,2005
29321450,1207,2006
29321450,1207,2007
29321500,1207,1993
29321500,1207,1994
29321500,1207,1995
29321500,1207,1996
29321500,1207,1997
29321500,1207,1998
29321500,1207,1999
29321500,1207,2000
29321500,1207,2001
29321500,1207,2002
29321500,1207,2003
29321500,1207,2004
29321500,1207,2005
29321500,1207,2006
29321500,1207,2007
29322010,1207,1993
29322010,1207,1994
29322010,1207,1995
29322010,1207,1996
29322010,1207,1997
29322010,1207,1998
29322010,1207,1999
29322010,1207,2000
29322010,1207,2001
29322010,1207,2002
29322010,1207,2003
29322010,1207,2004
29322010,1207,2005
29322010,1207,2006
29322010,1207,2007
29322033,1207,1993
29322033,1207,1994
29322033,1207,1995
29322033,1207,1996
29322033,1207,1997
29322033,1207,1998
29322033,1207,1999
29322033,1207,2000
29322033,1207,2001
29322033,1207,2002
29322033,1207,2003
29322033,1207,2004
29322033,1207,2005
29322033,1207,2006
29322033,1207,2007
29322035,1207,1993
29322035,1207,1994
29322035,1207,1995
29322035,1207,1996
29322035,1207,1997
29322035,1207,1998
29322035,1207,1999
29322035,1207,2000
29322035,1207,2001
29322035,1207,2002
29322035,1207,2003
29322035,1207,2004
29322035,1207,2005
29322035,1207,2006
29322035,1207,2007
29322037,1207,1993
29322037,1207,1994
29322037,1207,1995
29322037,1207,1996
29322037,1207,1997
29322037,1207,1998
29322037,1207,1999
29322037,1207,2000
29322037,1207,2001
29322037,1207,2002
29322037,1207,2003
29322037,1207,2004
29322037,1207,2005
29322037,1207,2006
29322037,1207,2007
29322053,1207,1993
29322053,1207,1994
29322053,1207,1995
29322053,1207,1996
29322053,1207,1997
29322053,1207,1998
29322053,1207,1999
29322053,1207,2000
29322053,1207,2001
29322053,1207,2002
29322053,1207,2003
29322053,1207,2004
29322053,1207,2005
29322053,1207,2006
29322053,1207,2007
29322055,1207,1993
29322055,1207,1994
29322055,1207,1995
29322055,1207,1996
29322055,1207,1997
29322055,1207,1998
29322055,1207,1999
29322055,1207,2000
29322055,1207,2001
29322055,1207,2002
29322055,1207,2003
29322055,1207,2004
29322055,1207,2005
29322055,1207,2006
29322055,1207,2007
29322057,1207,1993
29322057,1207,1994
29322057,1207,1995
29322057,1207,1996
29322057,1207,1997
29322057,1207,1998
29322057,1207,1999
29322057,1207,2000
29322057,1207,2001
29322057,1207,2002
29322057,1207,2003
29322057,1207,2004
29322057,1207,2005
29322057,1207,2006
29322057,1207,2007
29322070,1207,1993
29322070,1207,1994
29322070,1207,1995
29322070,1207,1996
29322070,1207,1997
29322070,1207,1998
29322070,1207,1999
29322070,1207,2000
29322070,1207,2001
29322070,1207,2002
29322070,1207,2003
29322070,1207,2004
29322070,1207,2005
29322070,1207,2006
29322070,1207,2007
29323130,1207,1993
29323130,1207,1994
29323130,1207,1995
29323130,1207,1996
29323130,1207,1997
29323130,1207,1998
29323130,1207,1999
29323130,1207,2000
29323130,1207,2001
29323130,1207,2002
29323130,1207,2003
29323130,1207,2004
29323130,1207,2005
29323130,1207,2006
29323130,1207,2007
29323170,1207,1993
29323170,1207,1994
29323170,1207,1995
29323170,1207,1996
29323170,1207,1997
29323170,1207,1998
29323170,1207,1999
29323170,1207,2000
29323170,1207,2001
29323170,1207,2002
29323170,1207,2003
29323170,1207,2004
29323170,1207,2005
29323170,1207,2006
29323170,1207,2007
29323230,1207,1993
29323230,1207,1994
29323230,1207,1995
29323230,1207,1996
29323230,1207,1997
29323230,1207,1998
29323230,1207,1999
29323230,1207,2000
29323230,1207,2001
29323230,1207,2002
29323230,1207,2003
29323230,1207,2004
29323230,1207,2005
29323230,1207,2006
29323230,1207,2007
29323250,1207,1993
29323250,1207,1994
29323250,1207,1995
29323250,1207,1996
29323250,1207,1997
29323250,1207,1998
29323250,1207,1999
29323250,1207,2000
29323250,1207,2001
29323250,1207,2002
29323250,1207,2003
29323250,1207,2004
29323250,1207,2005
29323250,1207,2006
29323250,1207,2007
29323430,1207,1993
29323430,1207,1994
29323430,1207,1995
29323430,1207,1996
29323430,1207,1997
29323430,1207,1998
29323430,1207,1999
29323430,1207,2000
29323430,1207,2001
29323430,1207,2002
29323430,1207,2003
29323430,1207,2004
29323430,1207,2005
29323430,1207,2006
29323430,1207,2007
29323450,1207,1993
29323450,1207,1994
29323450,1207,1995
29323450,1207,1996
29323450,1207,1997
29323450,1207,1998
29323450,1207,1999
29323450,1207,2000
29323450,1207,2001
29323450,1207,2002
29323450,1207,2003
29323450,1207,2004
29323450,1207,2005
29323450,1207,2006
29323450,1207,2007
29323460,1207,1993
29323460,1207,1994
29323460,1207,1995
29323460,1207,1996
29323460,1207,1997
29323460,1207,1998
29323460,1207,1999
29323460,1207,2000
29323460,1207,2001
29323460,1207,2002
29323460,1207,2003
29323460,1207,2004
29323460,1207,2005
29323460,1207,2006
29323460,1207,2007
29323410,1207,1993
29323410,1207,1994
29323410,1207,1995
29323410,1207,1996
29323410,1207,1997
29323410,1207,1998
29323410,1207,1999
29323410,1207,2000
29323410,1207,2001
29323410,1207,2002
29323410,1207,2003
29323410,1207,2004
29323410,1207,2005
29323410,1207,2006
29323410,1207,2007
29323420,1207,1993
29323420,1207,1994
29323420,1207,1995
29323420,1207,1996
29323420,1207,1997
29323420,1207,1998
29323420,1207,1999
29323420,1207,2000
29323420,1207,2001
29323420,1207,2002
29323420,1207,2003
29323420,1207,2004
29323420,1207,2005
29323420,1207,2006
29323420,1207,2007
29323473,1207,1994
29323473,1207,1995
29323473,1207,1996
29323473,1207,1997
29323473,1207,1998
29323473,1207,1999
29323473,1207,2000
29323473,1207,2001
29323473,1207,2002
29323473,1207,2003
29323473,1207,2004
29323473,1207,2005
29323473,1207,2006
29323473,1207,2007
29323475,1207,1994
29323475,1207,1995
29323475,1207,1996
29323475,1207,1997
29323475,1207,1998
29323475,1207,1999
29323475,1207,2000
29323475,1207,2001
29323475,1207,2002
29323475,1207,2003
29323475,1207,2004
29323475,1207,2005
29323475,1207,2006
29323475,1207,2007
29562582,1206,2007
29562584,1206,2007
29562586,1206,2007
29562575,1206,1993
29562575,1206,1994
29562575,1206,1995
29562575,1206,1996
29562575,1206,1997
29562575,1206,1998
29562575,1206,1999
29562575,1206,2000
29562575,1206,2001
29562575,1206,2002
29562575,1206,2003
29562575,1206,2004
29562575,1206,2005
29562575,1206,2006
29562575,1206,2007
29521233,1207,1993
29521233,1207,1994
29521233,1207,1995
29521233,1207,1996
29521233,1207,1997
29521233,1207,1998
29521233,1207,1999
29521233,1207,2000
29521233,1207,2001
29521233,1207,2002
29521233,1207,2003
29521233,1207,2004
29521233,1207,2005
29521233,1207,2006
29521233,1207,2007
29521235,1207,1993
29521235,1207,1994
29521235,1207,1995
29521235,1207,1996
29521235,1207,1997
29521235,1207,1998
29521235,1207,1999
29521235,1207,2000
29521235,1207,2001
29521235,1207,2002
29521235,1207,2003
29521235,1207,2004
29521235,1207,2005
29521235,1207,2006
29521235,1207,2007
29521253,1207,1993
29521253,1207,1994
29521253,1207,1995
29521253,1207,1996
29521253,1207,1997
29521253,1207,1998
29521253,1207,1999
29521253,1207,2000
29521253,1207,2001
29521253,1207,2002
29521253,1207,2003
29521253,1207,2004
29521253,1207,2005
29521253,1207,2006
29521253,1207,2007
29521255,1207,1993
29521255,1207,1994
29521255,1207,1995
29521255,1207,1996
29521255,1207,1997
29521255,1207,1998
29521255,1207,1999
29521255,1207,2000
29521255,1207,2001
29521255,1207,2002
29521255,1207,2003
29521255,1207,2004
29521255,1207,2005
29521255,1207,2006
29521255,1207,2007
29522130,1207,1993
29522130,1207,1994
29522130,1207,1995
29522130,1207,1996
29522130,1207,1997
29522130,1207,1998
29522130,1207,1999
29522130,1207,2000
29522130,1207,2001
29522130,1207,2002
29522130,1207,2003
29522130,1207,2004
29522130,1207,2005
29522130,1207,2006
29522130,1207,2007
29522150,1207,1993
29522150,1207,1994
29522150,1207,1995
29522150,1207,1996
29522150,1207,1997
29522150,1207,1998
29522150,1207,1999
29522150,1207,2000
29522150,1207,2001
29522150,1207,2002
29522150,1207,2003
29522150,1207,2004
29522150,1207,2005
29522150,1207,2006
29522150,1207,2007
29523010,1207,1993
29523010,1207,1994
29523010,1207,1995
29523010,1207,1996
29523010,1207,1997
29523010,1207,1998
29523010,1207,1999
29523010,1207,2000
29523010,1207,2001
29523010,1207,2002
29523010,1207,2003
29523010,1207,2004
29523010,1207,2005
29523010,1207,2006
29523010,1207,2007
29523030,1207,1993
29523030,1207,1994
29523030,1207,1995
29523030,1207,1996
29523030,1207,1997
29523030,1207,1998
29523030,1207,1999
29523030,1207,2000
29523030,1207,2001
29523030,1207,2002
29523030,1207,2003
29523030,1207,2004
29523030,1207,2005
29523030,1207,2006
29523030,1207,2007
29523050,1207,1993
29523050,1207,1994
29523050,1207,1995
29523050,1207,1996
29523050,1207,1997
29523050,1207,1998
29523050,1207,1999
29523050,1207,2000
29523050,1207,2001
29523050,1207,2002
29523050,1207,2003
29523050,1207,2004
29523050,1207,2005
29523050,1207,2006
29523050,1207,2007
29523070,1207,1993
29523070,1207,1994
29523070,1207,1995
29523070,1207,1996
29523070,1207,1997
29523070,1207,1998
29523070,1207,1999
29523070,1207,2000
29523070,1207,2001
29523070,1207,2002
29523070,1207,2003
29523070,1207,2004
29523070,1207,2005
29523070,1207,2006
